DATE,VIXCLS
2/25/2005,11.49
2/24/2005,11.57
2/23/2005,12.39
2/22/2005,13.14
2/21/2005,.
2/18/2005,11.18
2/17/2005,11.77
2/16/2005,11.1
2/15/2005,11.27
2/14/2005,11.52
2/11/2005,11.43
2/10/2005,11.51
2/9/2005,12
2/8/2005,11.6
2/7/2005,11.73
2/4/2005,11.21
2/3/2005,11.79
2/2/2005,11.66
2/1/2005,12.03
1/31/2005,12.82
1/28/2005,13.24
1/27/2005,13.24
1/26/2005,13.44
1/25/2005,14.06
1/24/2005,14.65
1/21/2005,14.36
1/20/2005,13.83
1/19/2005,13.18
1/18/2005,12.47
1/17/2005,.
1/14/2005,12.43
1/13/2005,12.84
1/12/2005,12.56
1/11/2005,13.19
1/10/2005,13.23
1/7/2005,13.49
1/6/2005,13.58
1/5/2005,14.09
1/4/2005,13.98
1/3/2005,14.08
12/31/2004,13.29
12/30/2004,12.56
12/29/2004,11.62
12/28/2004,12
12/27/2004,12.14
12/24/2004,.
12/23/2004,11.23
12/22/2004,11.45
12/21/2004,11.55
12/20/2004,11.83
12/17/2004,11.95
12/16/2004,12.27
12/15/2004,12.35
12/14/2004,12.73
12/13/2004,12.54
12/10/2004,12.76
12/9/2004,12.88
12/8/2004,13.19
12/7/2004,13.67
12/6/2004,13.19
12/3/2004,12.96
12/2/2004,12.98
12/1/2004,12.97
11/30/2004,13.24
11/29/2004,13.3
11/26/2004,12.78
11/25/2004,.
11/24/2004,12.72
11/23/2004,12.67
11/22/2004,12.97
11/19/2004,13.5
11/18/2004,12.98
11/17/2004,13.21
11/16/2004,13.21
11/15/2004,13.38
11/12/2004,13.33
11/11/2004,13.04
11/10/2004,13.08
11/9/2004,13.61
11/8/2004,13.8
11/5/2004,13.84
11/4/2004,13.97
11/3/2004,14.04
11/2/2004,16.18
11/1/2004,16.27
10/29/2004,16.27
10/28/2004,15.39
10/27/2004,15.72
10/26/2004,16.39
10/25/2004,16.58
10/22/2004,15.28
10/21/2004,14.54
10/20/2004,14.85
10/19/2004,15.13
10/18/2004,14.71
10/15/2004,15.04
10/14/2004,16.43
10/13/2004,15.42
10/12/2004,15.05
10/11/2004,14.71
10/8/2004,15.05
10/7/2004,14.5
10/6/2004,13.28
10/5/2004,13.95
10/4/2004,13.41
10/1/2004,12.75
9/30/2004,13.34
9/29/2004,13.21
9/28/2004,13.83
9/27/2004,14.62
9/24/2004,14.28
9/23/2004,14.8
9/22/2004,14.74
9/21/2004,13.66
9/20/2004,14.43
9/17/2004,14.03
9/16/2004,14.39
9/15/2004,14.64
9/14/2004,13.56
9/13/2004,13.17
9/10/2004,13.76
9/9/2004,14.01
9/8/2004,14.06
9/7/2004,14.07
9/6/2004,.
9/3/2004,13.91
9/2/2004,14.28
9/1/2004,14.91
8/31/2004,15.29
8/30/2004,15.44
8/27/2004,14.71
8/26/2004,14.91
8/25/2004,14.98
8/24/2004,15.33
8/23/2004,15.88
8/20/2004,16
8/19/2004,16.96
8/18/2004,16.23
8/17/2004,17.02
8/16/2004,17.57
8/13/2004,17.98
8/12/2004,19.08
8/11/2004,18.04
8/10/2004,17.47
8/9/2004,18.89
8/6/2004,19.34
8/5/2004,18.32
8/4/2004,16.21
8/3/2004,16.03
8/2/2004,15.37
7/30/2004,15.32
7/29/2004,15.68
7/28/2004,16.15
7/27/2004,16.55
7/26/2004,17.3
7/23/2004,16.5
7/22/2004,15.75
7/21/2004,16.41
7/20/2004,14.17
7/19/2004,15.17
7/16/2004,14.34
7/15/2004,14.71
7/14/2004,13.76
7/13/2004,14.46
7/12/2004,14.96
7/9/2004,15.78
7/8/2004,16.2
7/7/2004,15.81
7/6/2004,16.25
7/5/2004,.
7/2/2004,15.08
7/1/2004,15.2
6/30/2004,14.34
6/29/2004,15.47
6/28/2004,16.07
6/25/2004,15.19
6/24/2004,14.81
6/23/2004,13.98
6/22/2004,14.31
6/21/2004,15.26
6/18/2004,14.99
6/17/2004,15.15
6/16/2004,14.79
6/15/2004,15.05
6/14/2004,16.07
6/11/2004,.
6/10/2004,15.04
6/9/2004,15.39
6/8/2004,15.01
6/7/2004,15.39
6/4/2004,16.78
6/3/2004,17.03
6/2/2004,16.08
6/1/2004,16.3
5/31/2004,.
5/28/2004,15.5
5/27/2004,15.28
5/26/2004,15.97
5/25/2004,15.96
5/24/2004,18.08
5/21/2004,18.49
5/20/2004,18.67
5/19/2004,18.93
5/18/2004,19.33
5/17/2004,19.96
5/14/2004,18.47
5/13/2004,18.86
5/12/2004,18.14
5/11/2004,18.57
5/10/2004,19.77
5/7/2004,18.13
5/6/2004,17.05
5/5/2004,15.77
5/4/2004,16.55
5/3/2004,16.62
4/30/2004,17.19
4/29/2004,16.6
4/28/2004,16.29
4/27/2004,15.07
4/26/2004,14.77
4/23/2004,14.01
4/22/2004,14.61
4/21/2004,15.6
4/20/2004,16.67
4/19/2004,15.42
4/16/2004,14.94
4/15/2004,15.74
4/14/2004,15.62
4/13/2004,17.26
4/12/2004,15.28
4/9/2004,.
4/8/2004,16.26
4/7/2004,15.76
4/6/2004,15.32
4/5/2004,14.97
4/2/2004,15.64
4/1/2004,16.65
3/31/2004,16.74
3/30/2004,16.28
3/29/2004,16.5
3/26/2004,17.33
3/25/2004,17.88
3/24/2004,19.81
3/23/2004,20.67
3/22/2004,21.58
3/19/2004,19.15
3/18/2004,18.53
3/17/2004,18.11
3/16/2004,20.34
3/15/2004,21.13
3/12/2004,18.3
3/11/2004,20.67
3/10/2004,18.67
3/9/2004,16.6
3/8/2004,15.79
3/5/2004,14.48
3/4/2004,14.4
3/3/2004,14.55
3/2/2004,14.86
3/1/2004,14.44
2/27/2004,14.55
2/26/2004,14.83
2/25/2004,14.93
2/24/2004,15.9
2/23/2004,16.29
2/20/2004,16.04
2/19/2004,15.8
2/18/2004,15.59
2/17/2004,15.4
2/16/2004,.
2/13/2004,15.58
2/12/2004,15.31
2/11/2004,15.39
2/10/2004,15.94
2/9/2004,16.39
2/6/2004,16
2/5/2004,17.71
2/4/2004,17.87
2/3/2004,17.34
2/2/2004,17.11
1/30/2004,16.63
1/29/2004,17.14
1/28/2004,16.78
1/27/2004,15.35
1/26/2004,14.55
1/23/2004,14.84
1/22/2004,14.71
1/21/2004,14.34
1/20/2004,15.21
1/19/2004,.
1/16/2004,15
1/15/2004,15.56
1/14/2004,16.75
1/13/2004,18.04
1/12/2004,16.82
1/9/2004,16.75
1/8/2004,15.61
1/7/2004,15.5
1/6/2004,16.73
1/5/2004,17.49
1/2/2004,18.22
1/1/2004,.
12/31/2003,18.31
12/30/2003,17.68
12/29/2003,17.09
12/26/2003,17.45
12/25/2003,.
12/24/2003,16.66
12/23/2003,16.49
12/22/2003,16.94
12/19/2003,16.42
12/18/2003,16.16
12/17/2003,15.58
12/16/2003,15.93
12/15/2003,17.23
12/12/2003,16.41
12/11/2003,16.73
12/10/2003,17.87
12/9/2003,17.63
12/8/2003,16.54
12/5/2003,17.09
12/4/2003,16.3
12/3/2003,16.63
12/2/2003,16.27
12/1/2003,16.77
11/28/2003,16.32
11/27/2003,.
11/26/2003,16.23
11/25/2003,16.71
11/24/2003,17.44
11/21/2003,18.98
11/20/2003,19.48
11/19/2003,18.8
11/18/2003,19.11
11/17/2003,18.6
11/14/2003,16.94
11/13/2003,16.47
11/12/2003,16.75
11/11/2003,17.54
11/10/2003,17.62
11/7/2003,16.93
11/6/2003,16.74
11/5/2003,16.86
11/4/2003,16.55
11/3/2003,16.55
10/31/2003,16.1
10/30/2003,16.33
10/29/2003,16.43
10/28/2003,16.82
10/27/2003,18.05
10/24/2003,17.71
10/23/2003,17.68
10/22/2003,17.67
10/21/2003,16.55
10/20/2003,17.04
10/17/2003,17.62
10/16/2003,17.19
10/15/2003,17.69
10/14/2003,17.37
10/13/2003,17.55
10/10/2003,18.45
10/9/2003,18.82
10/8/2003,19.18
10/7/2003,19.41
10/6/2003,19.51
10/3/2003,19.5
10/2/2003,20.8
10/1/2003,21.07
9/30/2003,22.72
9/29/2003,21.67
9/26/2003,22.23
9/25/2003,22.26
9/24/2003,21.22
9/23/2003,19.47
9/22/2003,19.65
9/19/2003,17.54
9/18/2003,17.57
9/17/2003,18.15
9/16/2003,18.03
9/15/2003,19.28
9/12/2003,18.68
9/11/2003,19.25
9/10/2003,20.01
9/9/2003,18.85
9/8/2003,18.26
9/5/2003,18.17
9/4/2003,18.71
9/3/2003,19.44
9/2/2003,19.02
9/1/2003,.
8/29/2003,18.63
8/28/2003,18.48
8/27/2003,19.13
8/26/2003,19.49
8/25/2003,19.53
8/22/2003,18.55
8/21/2003,17.84
8/20/2003,17.82
8/19/2003,17.86
8/18/2003,18.18
8/15/2003,18.27
8/14/2003,18.47
8/13/2003,18.77
8/12/2003,17.94
8/11/2003,19.75
8/8/2003,19.59
8/7/2003,20.26
8/6/2003,21.5
8/5/2003,22.68
8/4/2003,21.27
8/1/2003,20.75
7/31/2003,19.49
7/30/2003,18.85
7/29/2003,18.67
7/28/2003,18.36
7/25/2003,17.75
7/24/2003,18.6
7/23/2003,18.64
7/22/2003,19.17
7/21/2003,19.78
7/18/2003,19.11
7/17/2003,20.22
7/16/2003,19.76
7/15/2003,19.55
7/14/2003,19.59
7/11/2003,18.47
7/10/2003,19.19
7/9/2003,18.93
7/8/2003,19.48
7/7/2003,20.06
7/4/2003,.
7/3/2003,19.39
7/2/2003,19.03
7/1/2003,19.46
6/30/2003,19.52
6/27/2003,19.16
6/26/2003,19.4
6/25/2003,20.81
6/24/2003,20.75
6/23/2003,20.58
6/20/2003,19.14
6/19/2003,19.8
6/18/2003,19.76
6/17/2003,20.01
6/16/2003,20.22
6/13/2003,20.66
6/12/2003,20.41
6/11/2003,20.21
6/10/2003,20.64
6/9/2003,22.15
6/6/2003,21.25
6/5/2003,20.83
6/4/2003,20.62
6/3/2003,20.84
6/2/2003,20.85
5/30/2003,19.47
5/29/2003,20.43
5/28/2003,20.03
5/27/2003,19.99
5/26/2003,.
5/23/2003,19.17
5/22/2003,19.78
5/21/2003,21.21
5/20/2003,21.29
5/19/2003,20.51
5/16/2003,18.4
5/15/2003,19.24
5/14/2003,20
5/13/2003,19.91
5/12/2003,19.52
5/9/2003,19.69
5/8/2003,21.24
5/7/2003,21
5/6/2003,20.8
5/5/2003,21.13
5/2/2003,20.63
5/1/2003,21.59
4/30/2003,21.21
4/29/2003,20.76
4/28/2003,20.84
4/25/2003,20.8
4/24/2003,20.33
4/23/2003,20.8
4/22/2003,20.7
4/21/2003,21.95
4/18/2003,.
4/17/2003,21.5
4/16/2003,22.52
4/15/2003,22.56
4/14/2003,23.41
4/11/2003,24.44
4/10/2003,25.6
4/9/2003,27.11
4/8/2003,27.13
4/7/2003,28.45
4/4/2003,29.13
4/3/2003,28.21
4/2/2003,28.02
4/1/2003,28.36
3/31/2003,29.15
3/28/2003,27.75
3/27/2003,27.96
3/26/2003,28.23
3/25/2003,28.75
3/24/2003,30.39
3/21/2003,28.67
3/20/2003,30.44
3/19/2003,31.54
3/18/2003,30.43
3/17/2003,31.75
3/14/2003,30.98
3/13/2003,31.76
3/12/2003,33.51
3/11/2003,33.61
3/10/2003,33.31
3/7/2003,31.08
3/6/2003,31.37
3/5/2003,30.38
3/4/2003,31.83
3/3/2003,30.43
2/28/2003,29.63
2/27/2003,30.53
2/26/2003,31.94
2/25/2003,31.74
2/24/2003,31.98
2/21/2003,30.25
2/20/2003,31.16
2/19/2003,31.31
2/18/2003,31.11
2/17/2003,.
2/14/2003,32.62
2/13/2003,33.7
2/12/2003,34.33
2/11/2003,33.68
2/10/2003,33.99
2/7/2003,34.01
2/6/2003,33.35
2/5/2003,33.04
2/4/2003,32.76
2/3/2003,31.02
1/31/2003,31.17
1/30/2003,31.32
1/29/2003,31.26
1/28/2003,31.93
1/27/2003,34.69
1/24/2003,31.51
1/23/2003,27.53
1/22/2003,29.01
1/21/2003,27.59
1/20/2003,.
1/17/2003,25.7
1/16/2003,25.01
1/15/2003,25.51
1/14/2003,24.57
1/13/2003,24.9
1/10/2003,24.32
1/9/2003,24.25
1/8/2003,25.53
1/7/2003,25.13
1/6/2003,24.91
1/3/2003,24.68
1/2/2003,25.39
1/1/2003,.
12/31/2002,28.62
12/30/2002,29.62
12/27/2002,29.55
12/26/2002,27.37
12/25/2002,.
12/24/2002,26.49
12/23/2002,26.2
12/20/2002,26.71
12/19/2002,30.21
12/18/2002,28.29
12/17/2002,26.66
12/16/2002,26.24
12/13/2002,28.18
12/12/2002,27.29
12/11/2002,27.76
12/10/2002,28.76
12/9/2002,30.78
12/6/2002,28.88
12/5/2002,30.1
12/4/2002,28.92
12/3/2002,28.33
12/2/2002,27.46
11/29/2002,27.5
11/28/2002,.
11/27/2002,27.25
11/26/2002,25.97
11/25/2002,24.07
11/22/2002,23.16
11/21/2002,23.81
11/20/2002,25.32
11/19/2002,27.41
11/18/2002,27.66
11/15/2002,26.65
11/14/2002,28.67
11/13/2002,31.24
11/12/2002,30.58
11/11/2002,31.3
11/8/2002,29.41
11/7/2002,31.42
11/6/2002,30.73
11/5/2002,31.23
11/4/2002,30.82
11/1/2002,29.3
10/31/2002,31.14
10/30/2002,31.23
10/29/2002,32.27
10/28/2002,31.07
10/25/2002,30
10/24/2002,34.03
10/23/2002,33.2
10/22/2002,34.09
10/21/2002,33.11
10/18/2002,33.53
10/17/2002,34.1
10/16/2002,36
10/15/2002,34.02
10/14/2002,36.04
10/11/2002,35.7
10/10/2002,37.55
10/9/2002,42.13
10/8/2002,41.02
10/7/2002,42.64
10/4/2002,39.46
10/3/2002,37.31
10/2/2002,36.83
10/1/2002,34.12
9/30/2002,39.69
9/27/2002,36.97
9/26/2002,34.6
9/25/2002,37.33
9/24/2002,40.52
9/23/2002,39.68
9/20/2002,38.98
9/19/2002,40.65
9/18/2002,37.52
9/17/2002,38.01
9/16/2002,36.74
9/13/2002,35.82
9/12/2002,37.5
9/11/2002,34.81
9/10/2002,35.08
9/9/2002,36.45
9/6/2002,36.33
9/5/2002,38.86
9/4/2002,37.44
9/3/2002,39.97
9/2/2002,.
8/30/2002,32.64
8/29/2002,33.67
8/28/2002,33.32
8/27/2002,30.11
8/26/2002,29.89
8/23/2002,29.32
8/22/2002,27.75
8/21/2002,28.23
8/20/2002,29.59
8/19/2002,28.61
8/16/2002,28.81
8/15/2002,29.43
8/14/2002,32.36
8/13/2002,35.82
8/12/2002,37.05
8/9/2002,35.33
8/8/2002,36.33
8/7/2002,38.73
8/6/2002,42.03
8/5/2002,45.08
8/2/2002,41.29
8/1/2002,36.95
7/31/2002,32.03
7/30/2002,31.92
7/29/2002,31.33
7/26/2002,35.51
7/25/2002,39.27
7/24/2002,39.86
7/23/2002,44.92
7/22/2002,41.87
7/19/2002,38.17
7/18/2002,35.12
7/17/2002,35.45
7/16/2002,36.65
7/15/2002,35.03
7/12/2002,32.94
7/11/2002,33.85
7/10/2002,34.1
7/9/2002,30.22
7/8/2002,28.25
7/5/2002,27.11
7/4/2002,.
7/3/2002,29.42
7/2/2002,28.96
7/1/2002,27.11
6/28/2002,25.4
6/27/2002,26.29
6/26/2002,28.42
6/25/2002,27.84
6/24/2002,26.98
6/21/2002,27.23
6/20/2002,27.48
6/19/2002,26.06
6/18/2002,24.24
6/17/2002,24.64
6/14/2002,25.96
6/13/2002,25.02
6/12/2002,24.15
6/11/2002,24.45
6/10/2002,23.72
6/7/2002,23.51
6/6/2002,24.16
6/5/2002,22.61
6/4/2002,23.89
6/3/2002,23.37
5/31/2002,19.98
5/30/2002,20.61
5/29/2002,20.39
5/28/2002,20.31
5/27/2002,.
5/24/2002,18.9
5/23/2002,18.23
5/22/2002,19.58
5/21/2002,20.05
5/20/2002,19.24
5/17/2002,17.7
5/16/2002,18.5
5/15/2002,19.19
5/14/2002,19.35
5/13/2002,20.72
5/10/2002,22.41
5/9/2002,21.56
5/8/2002,20.39
5/7/2002,21.94
5/6/2002,22.56
5/3/2002,20.19
5/2/2002,20.07
5/1/2002,20.06
4/30/2002,21.91
4/29/2002,24.05
4/26/2002,22.14
4/25/2002,20.95
4/24/2002,20.77
4/23/2002,20.28
4/22/2002,19.77
4/19/2002,18.3
4/18/2002,19.29
4/17/2002,18.43
4/16/2002,18.11
4/15/2002,19.82
4/12/2002,19.42
4/11/2002,20.3
4/10/2002,18.19
4/9/2002,19.47
4/8/2002,19.61
4/5/2002,19.13
4/4/2002,19.78
4/3/2002,20.2
4/2/2002,19.16
4/1/2002,18.73
3/29/2002,.
3/28/2002,17.4
3/27/2002,17.7
3/26/2002,18.13
3/25/2002,18.48
3/22/2002,17.77
3/21/2002,18.15
3/20/2002,18.46
3/19/2002,18.16
3/18/2002,18.93
3/15/2002,18.42
3/14/2002,19.2
3/13/2002,19.46
3/12/2002,19.59
3/11/2002,19.84
3/8/2002,19.27
3/7/2002,20.04
3/6/2002,19.94
3/5/2002,20.3
3/4/2002,20.5
3/1/2002,19.96
2/28/2002,21.59
2/27/2002,21.49
2/26/2002,21.68
2/25/2002,21.84
2/22/2002,22.86
2/21/2002,23.8
2/20/2002,22.66
2/19/2002,24.43
2/18/2002,.
2/15/2002,22.37
2/14/2002,21.77
2/13/2002,20.85
2/12/2002,21.62
2/11/2002,21.78
2/8/2002,23.26
2/7/2002,25.11
2/6/2002,26.09
2/5/2002,25.45
2/4/2002,24.87
2/1/2002,21.12
1/31/2002,21.09
1/30/2002,23.22
1/29/2002,24.35
1/28/2002,21.14
1/25/2002,21.01
1/24/2002,21.15
1/23/2002,21.88
1/22/2002,23.61
1/21/2002,.
1/18/2002,22.52
1/17/2002,22.25
1/16/2002,23.45
1/15/2002,22.7
1/14/2002,23.58
1/11/2002,22.6
1/10/2002,22.36
1/9/2002,22.13
1/8/2002,21.83
1/7/2002,21.94
1/4/2002,20.45
1/3/2002,21.34
1/2/2002,22.71
1/1/2002,.
12/31/2001,23.8
12/28/2001,21.4
12/27/2001,21.59
12/26/2001,22.29
12/25/2001,.
12/24/2001,22.62
12/21/2001,22.5
12/20/2001,23.67
12/19/2001,22.58
12/18/2001,23.29
12/17/2001,24.26
12/14/2001,24.63
12/13/2001,25.91
12/12/2001,24.87
12/11/2001,25.3
12/10/2001,25.62
12/7/2001,23.49
12/6/2001,23.71
12/5/2001,23.02
12/4/2001,24.08
12/3/2001,25.77
11/30/2001,23.84
11/29/2001,25.18
11/28/2001,25.9
11/27/2001,24
11/26/2001,23.79
11/23/2001,23.25
11/22/2001,.
11/21/2001,24.19
11/20/2001,24.12
11/19/2001,24.46
11/16/2001,25.07
11/15/2001,25.56
11/14/2001,26.56
11/13/2001,26.47
11/12/2001,29.35
11/9/2001,27.44
11/8/2001,28.62
11/7/2001,29.13
11/6/2001,28.8
11/5/2001,30.5
11/2/2001,30.71
11/1/2001,32.31
10/31/2001,33.56
10/30/2001,33.46
10/29/2001,31.64
10/26/2001,28.42
10/25/2001,29.46
10/24/2001,30.95
10/23/2001,32
10/22/2001,32.25
10/19/2001,34.11
10/18/2001,34.95
10/17/2001,35.08
10/16/2001,32.88
10/15/2001,35.31
10/12/2001,35.27
10/11/2001,31.5
10/10/2001,31.6
10/9/2001,34.83
10/8/2001,35.12
10/5/2001,33.39
10/4/2001,31.97
10/3/2001,31.34
10/2/2001,31.18
10/1/2001,32.32
9/28/2001,31.93
9/27/2001,34
9/26/2001,35.26
9/25/2001,35.81
9/24/2001,37.75
9/21/2001,42.66
9/20/2001,43.74
9/19/2001,40.56
9/18/2001,38.87
9/17/2001,41.76
9/14/2001,.
9/13/2001,.
9/12/2001,.
9/11/2001,.
9/10/2001,31.84
9/7/2001,30.99
9/6/2001,28.61
9/5/2001,26.35
9/4/2001,25.85
9/3/2001,.
8/31/2001,24.92
8/30/2001,25.41
8/29/2001,23.03
8/28/2001,22
8/27/2001,20.56
8/24/2001,19.71
8/23/2001,22.23
8/22/2001,22.44
8/21/2001,24.4
8/20/2001,22.87
8/17/2001,23.84
8/16/2001,21.54
8/15/2001,20.91
8/14/2001,20.48
8/13/2001,20.42
8/10/2001,20.55
8/9/2001,21.75
8/8/2001,22.32
8/7/2001,21.01
8/6/2001,21.89
8/3/2001,19.89
8/2/2001,20.09
8/1/2001,20.56
7/31/2001,21.62
7/30/2001,22.69
7/27/2001,22
7/26/2001,23.01
7/25/2001,24
7/24/2001,25.24
7/23/2001,23.74
7/20/2001,22.34
7/19/2001,22.51
7/18/2001,23.6
7/17/2001,22.61
7/16/2001,22.91
7/13/2001,21.14
7/12/2001,22.09
7/11/2001,24.01
7/10/2001,23.25
7/9/2001,22.48
7/6/2001,21.63
7/5/2001,20.09
7/4/2001,.
7/3/2001,18.92
7/2/2001,18.76
6/29/2001,19.06
6/28/2001,20.01
6/27/2001,20.88
6/26/2001,21.2
6/25/2001,20.67
6/22/2001,20.02
6/21/2001,19.38
6/20/2001,21.71
6/19/2001,22.34
6/18/2001,23.17
6/15/2001,22.81
6/14/2001,23.12
6/13/2001,21.45
6/12/2001,20.7
6/11/2001,20.7
6/8/2001,19.92
6/7/2001,19.67
6/6/2001,20.39
6/5/2001,19.58
6/4/2001,21.38
6/1/2001,21.59
5/31/2001,22.64
5/30/2001,22.76
5/29/2001,22.14
5/28/2001,.
5/25/2001,20.6
5/24/2001,20.57
5/23/2001,22.08
5/22/2001,21.35
5/21/2001,20.76
5/18/2001,21.23
5/17/2001,21.47
5/16/2001,21.89
5/15/2001,23.71
5/14/2001,24.26
5/11/2001,23.54
5/10/2001,24
5/9/2001,24.35
5/8/2001,24.44
5/7/2001,24.86
5/4/2001,23.91
5/3/2001,25.78
5/2/2001,24.23
5/1/2001,24.2
4/30/2001,25.48
4/27/2001,24.02
4/26/2001,25.96
4/25/2001,27.4
4/24/2001,28.49
4/23/2001,28.16
4/20/2001,25.38
4/19/2001,24.16
4/18/2001,24.13
4/17/2001,25.61
4/16/2001,26.33
4/13/2001,.
4/12/2001,26.12
4/11/2001,28.46
4/10/2001,29.44
4/9/2001,31.91
4/6/2001,31.69
4/5/2001,29.94
4/4/2001,34.07
4/3/2001,34.72
4/2/2001,31.21
3/30/2001,28.64
3/29/2001,29.17
3/28/2001,28.58
3/27/2001,27.04
3/26/2001,29.04
3/23/2001,30.45
3/22/2001,32.84
3/21/2001,31.93
3/20/2001,30.96
3/19/2001,29.78
3/16/2001,29.91
3/15/2001,28.56
3/14/2001,29.61
3/13/2001,27.55
3/12/2001,30.32
3/9/2001,25.62
3/8/2001,24.29
3/7/2001,24.12
3/6/2001,25.89
3/5/2001,27.12
3/2/2001,27.43
3/1/2001,28.08
2/28/2001,28.35
2/27/2001,26.49
2/26/2001,25.43
2/23/2001,27.21
2/22/2001,26.76
2/21/2001,25.75
2/20/2001,24.69
2/19/2001,.
2/16/2001,22.12
2/15/2001,20.27
2/14/2001,21.52
2/13/2001,21.37
2/12/2001,21.92
2/9/2001,22.03
2/8/2001,21.46
2/7/2001,21.67
2/6/2001,21.98
2/5/2001,22.19
2/2/2001,21.95
2/1/2001,21.66
1/31/2001,22.02
1/30/2001,22.57
1/29/2001,22.61
1/26/2001,22.57
1/25/2001,22.64
1/24/2001,22.03
1/23/2001,21.57
1/22/2001,23.25
1/19/2001,23.24
1/18/2001,23.37
1/17/2001,24.93
1/16/2001,25.28
1/15/2001,.
1/12/2001,24.56
1/11/2001,25.79
1/10/2001,26.8
1/9/2001,27.99
1/8/2001,29.84
1/5/2001,28.67
1/4/2001,26.97
1/3/2001,26.6
1/2/2001,29.99
1/1/2001,.
12/29/2000,26.85
12/28/2000,26.57
12/27/2000,28.14
12/26/2000,28.73
12/25/2000,.
12/22/2000,27.55
12/21/2000,29.66
12/20/2000,31.74
12/19/2000,27.17
12/18/2000,27.7
12/15/2000,26.55
12/14/2000,24.86
12/13/2000,23.63
12/12/2000,24.88
12/11/2000,23.51
12/8/2000,22.41
12/7/2000,25.34
12/6/2000,25.07
12/5/2000,24.99
12/4/2000,27.78
12/1/2000,27.48
11/30/2000,29.65
11/29/2000,27.49
11/28/2000,27.64
11/27/2000,26.93
11/24/2000,26
11/23/2000,.
11/22/2000,27.71
11/21/2000,26.62
11/20/2000,27.43
11/17/2000,24.81
11/16/2000,25.05
11/15/2000,26.15
11/14/2000,26.81
11/13/2000,29.06
11/10/2000,28.53
11/9/2000,27.2
11/8/2000,25.66
11/7/2000,24.91
11/6/2000,24.52
11/3/2000,23.67
11/2/2000,23.92
11/1/2000,24.28
10/31/2000,23.63
10/30/2000,25.46
10/27/2000,26.47
10/26/2000,28.62
10/25/2000,26.65
10/24/2000,24.28
10/23/2000,24.69
10/20/2000,24.24
10/19/2000,25.09
10/18/2000,28.72
10/17/2000,27.84
10/16/2000,26.79
10/13/2000,27.6
10/12/2000,30.51
10/11/2000,26.57
10/10/2000,24.86
10/9/2000,24.02
10/6/2000,22.71
10/5/2000,21.03
10/4/2000,21.54
10/3/2000,21.85
10/2/2000,21.23
9/29/2000,20.57
9/28/2000,19.47
9/27/2000,21.67
9/26/2000,21.88
9/25/2000,21.41
9/22/2000,20.74
9/21/2000,20.18
9/20/2000,19.93
9/19/2000,19.54
9/18/2000,20.25
9/15/2000,18.52
9/14/2000,18.26
9/13/2000,18.32
9/12/2000,18.59
9/11/2000,18.4
9/8/2000,18.46
9/7/2000,19.42
9/6/2000,20.79
9/5/2000,19.82
9/4/2000,.
9/1/2000,17.53
8/31/2000,16.84
8/30/2000,17.69
8/29/2000,16.89
8/28/2000,16.54
8/25/2000,16.53
8/24/2000,17.04
8/23/2000,17.38
8/22/2000,17.47
8/21/2000,17.35
8/18/2000,17.05
8/17/2000,17.48
8/16/2000,18.02
8/15/2000,17.98
8/14/2000,17.88
8/11/2000,18.55
8/10/2000,19.19
8/9/2000,19.18
8/8/2000,18.79
8/7/2000,19.03
8/4/2000,18.62
8/3/2000,19.99
8/2/2000,20
8/1/2000,20.55
7/31/2000,20.74
7/28/2000,20.84
7/27/2000,19.6
7/26/2000,19.67
7/25/2000,19.39
7/24/2000,19.92
7/21/2000,18.94
7/20/2000,18.94
7/19/2000,19.65
7/18/2000,19.75
7/17/2000,19.45
7/14/2000,19.32
7/13/2000,20.03
7/12/2000,20.03
7/11/2000,20.11
7/10/2000,20.33
7/7/2000,19.22
7/6/2000,20.94
7/5/2000,21.16
7/4/2000,.
7/3/2000,19.83
6/30/2000,19.54
6/29/2000,19.7
6/28/2000,20.29
6/27/2000,21.8
6/26/2000,22.45
6/23/2000,22.34
6/22/2000,22
6/21/2000,20.61
6/20/2000,20.88
6/19/2000,20.63
6/16/2000,20.5
6/15/2000,20.68
6/14/2000,21.48
6/13/2000,21.67
6/12/2000,22.32
6/9/2000,22.14
6/8/2000,22.77
6/7/2000,22.48
6/6/2000,23.05
6/5/2000,22.71
6/2/2000,21.48
6/1/2000,22.36
5/31/2000,23.65
5/30/2000,23.62
5/29/2000,.
5/26/2000,24.47
5/25/2000,24.58
5/24/2000,24.32
5/23/2000,25.87
5/22/2000,26
5/19/2000,25.44
5/18/2000,23.96
5/17/2000,23.98
5/16/2000,24.34
5/15/2000,24.86
5/12/2000,26.05
5/11/2000,27.76
5/10/2000,29.87
5/9/2000,28.93
5/8/2000,28.2
5/5/2000,27.53
5/4/2000,30.77
5/3/2000,31.63
5/2/2000,28.5
5/1/2000,25.88
4/28/2000,26.2
4/27/2000,26.19
4/26/2000,26.97
4/25/2000,25.24
4/24/2000,27.37
4/21/2000,.
4/20/2000,25.85
4/19/2000,27.02
4/18/2000,26.12
4/17/2000,28.95
4/14/2000,33.49
4/13/2000,29.4
4/12/2000,28.98
4/11/2000,27.25
4/10/2000,25.99
4/7/2000,24.39
4/6/2000,27.15
4/5/2000,28.41
4/4/2000,27.12
4/3/2000,24.03
3/31/2000,24.11
3/30/2000,25.47
3/29/2000,24.1
3/28/2000,24.86
